# seed library for xarm7 (Halton joints + FK forward + voxel dedup)
# version: v1.1  base_version: v1 (entries=8000)
# increment: 姿态感知覆盖驱动拒绝采样 +4000 (组合度量 gap>0.05), 2026-09-17 14:01
# generated: 2026-09-17 14:01  urdf=/tmp/verify_xarm7.urdf (verify_robot.sh 产物)
# entries=12000 voxel=0.03m orient_bucket=0.5
# 查询端参数 (dls_ik): 组合度量 dp + 0.35*(1-|q·q'|), 分支封顶<=2, top-6
# format: qw qx qy qz x y z | j1 .. j7 br   (br = L1 最近分支 0-3, 查询端封顶选种用)
0.274243 0.940658 -0.148890 0.133363 -0.386657 0.224899 0.321011 | 4.590657 -1.686597 -1.173109 1.230460 5.408031 1.957946 -2.356549 3
0.584065 -0.272208 -0.745218 0.171526 -0.442272 -0.314079 0.635498 | -1.957638 1.145305 -5.313628 3.877304 -1.915164 1.050739 -5.273898 1
0.046332 -0.139985 -0.203899 0.967824 -0.205447 0.043901 0.172257 | -2.352151 1.155007 -0.518463 0.477048 5.216586 2.854402 -4.674994 1
0.272662 -0.706109 0.078170 0.648810 -0.502437 0.555607 0.319255 | -1.086964 -1.318775 -1.895496 2.488972 0.932231 -0.039777 -5.524081 3
0.067121 -0.345932 -0.805750 -0.476017 0.253644 -0.155107 0.782933 | -1.124244 0.761699 -0.413420 3.497651 2.458025 2.307092 4.723093 0
0.446160 0.522460 -0.130368 -0.714829 -0.387561 -0.245750 0.833023 | 1.480257 -0.385254 -4.469205 2.066628 0.542577 -0.064528 -2.483657 3
0.072365 0.841827 0.285258 0.452459 0.545051 -0.516116 0.331569 | -3.906404 -1.366679 2.415313 2.946055 -4.704860 1.199360 4.586744 2
0.679046 -0.101627 -0.590968 0.423468 -0.338088 -0.133776 0.822618 | 5.663768 -0.258468 1.362485 3.908284 -3.749725 0.447787 -5.345653 1
0.202374 0.951776 -0.146566 -0.178004 0.283314 -0.475912 0.355753 | -0.693762 1.352844 -1.897443 2.512169 -1.921493 -1.662955 1.999219 0
0.214388 -0.627725 -0.744611 -0.074522 0.121360 0.585009 0.058964 | 4.477029 -1.803837 -5.755055 2.908570 6.139033 -1.259456 2.555574 3
0.932605 -0.351811 -0.003416 -0.080411 0.054565 0.612832 0.340930 | -4.287488 1.837086 4.430727 1.876260 -4.943628 -0.888332 -3.859651 1
0.187531 0.869828 -0.041287 0.454452 0.384761 -0.496507 -0.167249 | -1.025225 2.015766 -5.411436 2.743485 1.100100 0.206728 -2.638113 1
0.350265 -0.054274 0.376441 -0.855956 0.118439 -0.444235 0.042961 | 2.116088 -1.999071 5.405896 3.770271 3.959547 -1.640518 -4.005608 2
0.791085 -0.010235 0.228378 -0.567382 0.169223 -0.191554 0.807145 | 1.034031 0.481644 -2.531354 1.426378 6.148022 -1.060301 -2.747247 3
0.574962 -0.550549 0.323003 0.511844 0.087731 0.055301 0.339074 | -4.444614 1.443569 3.394456 -0.086825 1.349912 3.087609 -5.512339 1
0.529620 -0.261786 -0.802583 0.082651 -0.304576 0.041968 0.288014 | 4.386116 -0.407343 -1.187264 0.198100 -5.811325 -0.925404 -0.083013 3
0.722344 -0.391100 0.299298 -0.485470 -0.293180 0.412611 0.626584 | 4.518417 -0.602209 4.566753 1.585053 -2.899957 2.371678 2.677722 2
0.656503 -0.615070 0.268528 -0.344361 0.443251 0.570634 0.327265 | 1.148088 1.502144 4.039440 2.788765 -1.752868 -0.259319 5.409711 0
0.641956 -0.406505 0.175322 -0.626027 0.261085 0.393237 0.756577 | 4.939849 -0.518348 -4.283566 2.075408 -5.114891 -0.571565 0.319501 3
0.899772 -0.422004 0.058952 0.094064 0.249120 -0.506113 0.104316 | -0.831602 2.063996 -1.633028 2.512352 4.842742 2.799267 -4.739805 1
0.663273 0.491798 -0.074073 -0.559211 0.016533 -0.556237 0.456365 | -4.581835 -1.584646 2.778130 3.615724 1.590925 -1.020275 2.385149 2
0.403056 0.660478 0.500183 0.388757 0.281350 0.436762 0.122840 | -4.893781 1.488703 2.628404 3.717733 5.523976 -1.137351 -2.723895 1
0.587640 -0.559496 0.569491 -0.131618 -0.485059 -0.201757 0.043577 | 3.814509 1.816462 1.442113 3.448970 -1.762506 2.630431 -1.394134 1
0.226645 0.177066 0.956417 0.050452 -0.185246 0.297955 0.702193 | 0.948096 0.284112 1.814978 2.142592 -0.802351 2.528324 5.744480 0
0.248369 -0.263809 -0.168585 -0.916677 0.032875 0.345789 0.771109 | -1.252178 -0.307813 -0.281992 3.834567 4.014009 -0.689758 4.602191 0
0.056110 -0.208607 -0.880736 -0.421473 0.009046 -0.553735 -0.118644 | 1.562232 -1.972443 0.245271 3.122503 -3.309288 2.062976 -4.256245 1
0.134551 -0.876565 0.448898 -0.109640 -0.158965 -0.030259 0.759115 | -5.102899 -0.323846 -1.845615 3.392680 -3.592149 3.138802 2.933319 3
0.187447 -0.684221 0.369037 -0.600431 -0.178924 -0.097121 0.897301 | 3.095302 0.487315 -4.332532 2.873713 -5.428959 2.100782 -5.836367 3
0.058871 -0.099354 -0.146291 -0.982477 0.116055 0.180516 0.937448 | 1.186252 0.199953 -4.397249 3.407831 2.488071 -0.210821 -5.452225 3
0.872047 -0.163311 -0.443378 0.127590 -0.406312 -0.023938 0.876625 | -3.186191 0.807344 6.057013 3.405715 -0.209272 0.469463 0.818425 2
0.254922 -0.515804 -0.146086 0.804748 -0.428331 0.395019 0.149132 | 5.517357 -0.797335 -3.251637 1.291197 -3.818028 1.692258 -0.175180 3
0.131983 0.424422 -0.466504 -0.764736 -0.011830 -0.025132 0.149682 | -1.480232 0.120042 -5.775544 -0.007922 -0.296139 1.686444 -5.189124 3
0.169031 -0.627245 0.440978 -0.619298 0.195992 -0.360314 0.337979 | -1.883173 0.278614 0.570315 0.785002 -1.193807 -1.004639 -4.957653 1
0.155823 -0.698881 -0.376690 0.587699 -0.138202 -0.224761 0.604307 | 0.527448 -1.689919 5.835056 0.715200 -3.550246 2.653989 2.551713 2
0.384197 0.198931 0.428623 -0.793159 0.203023 -0.154844 0.962727 | 3.846004 -0.495893 -5.560640 2.133003 -6.280055 0.324843 2.841559 3
0.721189 -0.001445 0.421586 -0.549681 0.330296 -0.400426 0.785588 | -0.796418 0.937074 6.122637 3.268129 -5.065626 0.107093 1.528353 2
0.747340 -0.077445 -0.591160 0.293283 -0.308875 -0.375944 0.725167 | -4.725131 -1.421727 0.659055 1.732252 -4.448502 0.643333 0.317055 2
0.301003 0.386141 -0.523535 0.697283 0.057965 -0.185428 0.216523 | -0.895597 -0.978344 -1.051578 -0.166992 -3.542302 1.010974 -3.193249 1
0.834010 0.105577 0.028138 -0.540823 -0.124153 0.502152 0.211567 | -2.232583 -1.381018 4.143879 1.424826 1.442310 2.202232 2.452892 2
0.365429 -0.904504 0.053737 0.213182 -0.131251 0.591775 -0.177724 | -1.227144 -1.991972 2.970793 2.780888 2.184697 0.173366 0.051605 2
0.495274 0.689424 0.211372 -0.484480 -0.113855 -0.102793 0.830412 | -0.760303 -0.117304 5.196075 2.862737 -3.351942 -1.370359 0.443673 2
0.156353 0.211020 0.812505 -0.520442 -0.052185 0.133480 0.027581 | 0.310259 -1.416669 -4.092333 0.467513 -5.072672 1.946556 4.386478 3
0.225566 -0.401862 -0.275189 0.843740 -0.641785 -0.314987 0.055214 | 0.864146 -1.622192 2.260196 2.256010 -2.247581 1.130939 5.659102 2
0.842091 -0.329004 0.399030 -0.153020 -0.033285 0.108863 0.326351 | -5.407836 -0.946073 1.760174 0.032646 2.124344 -1.177801 1.920345 2
0.212192 0.115861 0.917923 -0.314591 -0.002704 -0.129200 0.799613 | 4.019028 -0.375180 3.072686 3.843857 -2.191829 2.230741 -4.398177 2
0.336659 0.517471 -0.177602 0.766383 -0.195677 -0.100019 0.418883 | 5.280327 -1.594995 -1.222399 0.712185 3.731099 -0.904017 1.477954 0
0.806170 0.360086 0.353893 0.308526 0.284763 0.146123 0.474583 | 1.559525 2.021095 -2.573676 0.548845 5.231230 -0.637778 -5.891198 1
0.799029 0.419265 0.415500 -0.114580 0.287754 -0.241935 0.583386 | -1.501723 -0.402489 0.704486 0.825023 -6.033826 -0.725387 3.819578 0
0.183435 0.421728 0.775465 -0.432610 0.459250 -0.573171 0.256785 | -4.159794 -1.606898 1.933231 3.379893 -5.901247 1.040706 -2.723068 2
0.369875 0.012124 -0.684694 0.627885 -0.210462 -0.549604 0.025201 | 3.291051 2.021981 1.371368 1.531563 2.434330 0.816233 -3.407894 1
0.560053 -0.753743 0.046617 0.340646 -0.571735 0.168116 0.381214 | -0.272666 -1.276739 1.352775 3.404985 3.699814 -1.131853 0.283773 2
0.602054 0.562964 -0.508167 -0.249737 0.047421 -0.528158 0.446980 | 1.520441 -0.765642 -2.512119 1.996197 1.306261 -1.623052 3.707990 3
0.200836 -0.422384 -0.773470 0.427787 0.294258 0.132553 0.153654 | 2.286160 -1.104726 -1.776043 0.845974 -0.720796 1.908984 -0.843795 3
0.032297 0.925120 -0.353543 0.134601 0.190630 -0.554911 0.059791 | 1.808255 -1.660943 4.003367 2.898384 -3.874810 -1.090724 2.670425 2
0.668041 0.320897 0.215931 -0.635705 0.015832 0.501575 0.730593 | -4.741126 0.837215 3.021485 3.346002 0.021246 1.830700 -3.023049 1
0.219364 -0.164431 0.380964 -0.883011 -0.120647 0.024567 0.880216 | -3.946218 0.427989 2.085069 2.795864 -2.056534 -1.100596 4.180618 0
0.428029 -0.788990 -0.066897 -0.435673 0.729647 0.133137 0.231001 | 0.245991 1.753824 -5.766810 3.347437 0.686807 0.751874 -0.599556 3
0.783503 0.532075 0.304805 -0.100564 -0.108435 -0.624166 -0.159227 | -4.904580 -2.047347 -3.334752 2.771755 2.693026 1.248779 1.387905 3
0.331896 -0.564686 -0.409879 0.634803 -0.122979 0.046248 0.022824 | -4.954846 -1.433564 -3.204867 0.261998 -1.763117 1.922004 -6.237830 3
0.795590 -0.217025 0.548907 -0.136522 0.180185 0.000217 0.989363 | 6.272098 0.613110 -3.088937 2.268125 3.317306 1.524996 2.611165 0
0.085327 0.761918 -0.641995 -0.006449 -0.169230 0.098628 0.035541 | 5.198330 -0.734574 3.587358 0.144090 0.232025 -0.557225 -2.684336 2
0.271668 0.766541 -0.535347 0.228067 -0.099981 -0.167987 -0.181236 | 6.045217 -1.916277 3.434955 0.868388 5.749594 -0.834573 -1.902414 2
0.430690 0.072757 0.062295 -0.897403 0.285380 0.542808 0.672931 | -5.248085 1.144027 -0.649231 3.213706 -2.456527 1.278460 -3.336377 1
0.528266 0.645168 -0.007880 0.551935 -0.102461 -0.332088 0.372810 | 5.861499 -1.738432 -1.398152 0.420111 -0.575643 0.088532 4.639431 3
0.605448 -0.409427 0.620632 -0.283933 0.208007 -0.188085 0.166292 | -2.621662 1.520059 0.980434 0.195833 5.477653 -0.215517 -5.473748 1
0.114514 0.534961 0.802377 0.238526 0.611054 0.017206 0.034187 | 3.158666 -1.867867 -5.777051 2.839497 6.155888 -1.128067 0.962458 3
0.542268 0.821956 -0.037784 0.170019 0.000380 0.299184 0.801692 | -4.936176 0.529968 0.910478 2.641208 -3.720616 2.849295 -1.265114 1
0.458520 -0.004342 0.875076 0.154863 0.498517 0.294462 -0.116392 | 0.972202 1.591448 5.667076 2.030793 3.506373 0.327245 0.835636 0
0.757038 0.339453 0.395878 -0.393630 0.540329 0.145343 0.355133 | 3.502288 -1.511419 -4.413515 3.177529 2.371585 -1.550143 1.732130 3
0.485009 0.316310 0.719738 -0.383002 0.086354 0.494043 0.451824 | -1.042611 -1.751875 0.816467 1.820347 -5.960662 2.121050 -2.450353 1
0.441829 -0.164553 0.881768 0.013971 -0.283966 0.189460 0.760826 | -3.547745 0.826663 -3.510732 2.805080 -4.997358 2.680621 -2.862153 1
0.341954 -0.392180 0.853355 0.032357 -0.169155 -0.386726 0.587429 | 3.861017 1.479244 -3.471947 1.997827 -0.740115 2.603092 -4.240215 1
0.475849 0.586586 -0.426862 -0.497265 -0.013659 -0.135815 0.266094 | -3.257922 -0.283650 -3.909577 0.093025 -4.149430 -1.292473 -1.758802 3
0.733734 0.318288 0.376510 0.467511 0.373534 -0.017293 0.751796 | 4.130647 -0.211952 4.765073 3.818886 -5.573603 -0.333909 -5.304212 2
0.091352 -0.017862 -0.462431 0.881756 -0.553745 0.027295 0.781211 | -0.307395 -0.753446 4.061844 2.817374 -4.963749 1.139335 0.379562 2
0.497299 0.758112 0.241901 -0.345607 -0.349011 -0.609808 0.292986 | -2.188408 1.522823 2.925447 2.806881 0.607180 -0.687037 0.293148 2
0.483927 -0.658659 -0.346894 -0.460053 0.034535 -0.026387 0.071538 | 1.662738 -0.488534 3.216166 0.073172 0.489042 1.075134 -2.975354 2
0.574485 -0.558235 -0.578857 -0.152529 -0.304232 -0.095061 0.033781 | -0.155541 -0.772557 3.773026 0.659128 -1.778805 1.689909 -2.715985 2
0.873817 0.111644 -0.106535 -0.461118 0.096320 -0.238718 0.352166 | -6.026710 -0.741831 4.636910 0.247498 2.037583 2.652588 5.644849 2
0.598716 0.722868 -0.254721 -0.232634 -0.649704 -0.017244 0.185232 | 0.197788 -0.835105 -3.453415 1.624543 -4.203042 1.096514 -3.910428 3
0.506141 0.199319 -0.445251 -0.711228 -0.007834 0.129337 0.735879 | 2.618659 -1.181875 6.196535 0.953495 -4.937354 0.064388 3.509040 2
0.148789 0.001767 -0.986066 0.074382 -0.378054 0.488131 0.543389 | 1.917111 0.808017 0.863726 2.607335 5.982696 1.816144 -0.701678 0
0.891813 -0.110681 0.049720 0.435830 0.310227 0.019377 0.865760 | -0.048937 0.640840 2.009596 3.089586 -2.347629 -0.660446 -1.939369 1
0.318536 -0.308255 -0.586008 -0.678313 0.437889 0.384808 0.364971 | -6.215655 0.926792 0.752396 1.705218 -1.470628 -0.840716 -6.262060 1
0.004307 0.353996 -0.826799 -0.437118 0.015096 0.654992 0.180919 | 1.347315 1.863941 -3.545337 2.390114 -5.563917 -1.113877 -5.458722 1
0.840306 -0.375008 -0.012040 0.391292 0.040646 -0.595056 0.142334 | -4.346821 -1.963298 -4.866776 2.741611 -0.676962 2.482816 2.855049 3
0.010686 0.027863 0.802504 -0.595901 0.282292 -0.572950 0.328051 | -3.656374 -1.600092 -5.239695 1.914172 -1.222274 -0.781059 4.649932 3
0.775648 -0.485640 -0.023015 0.402486 -0.285406 0.662744 0.384420 | 5.235986 -1.871556 -6.247029 2.289856 4.848173 0.029629 -6.010168 3
0.092273 0.578265 0.023600 0.810271 -0.290035 -0.031597 0.777875 | -2.471959 1.382542 -2.665578 1.629686 -0.890746 1.495943 0.269849 3
0.292125 -0.775914 0.336108 -0.446825 0.317474 -0.067791 0.892209 | -4.785426 0.133453 -2.121693 2.372796 -5.511428 1.436103 -5.710857 1
0.710548 0.539185 -0.288275 -0.348281 -0.206263 -0.239804 0.864654 | 4.501700 0.031463 -3.676823 3.830249 -3.484777 0.626290 -1.289314 3
0.175614 -0.179433 0.960386 0.120919 -0.180990 -0.030394 0.210015 | 4.580335 -1.735683 -1.293434 0.216485 -1.118371 2.173323 0.944296 3
0.362629 -0.671627 0.432921 0.479580 0.078743 0.540377 0.560475 | 4.429101 -0.854270 6.262419 3.191879 -5.576610 -1.118824 -0.620167 2
0.568089 -0.336255 0.711640 -0.240368 0.374834 0.092605 0.083892 | -0.177359 1.097844 -5.801503 0.793504 -6.170800 -1.609624 -4.390050 1
0.165915 0.912473 0.081318 0.365038 0.042780 -0.169439 0.136435 | 6.129583 -1.896271 4.543858 0.056301 1.278504 -1.067466 2.762617 2
0.300229 -0.950466 0.001316 0.080467 0.348248 0.275741 0.532730 | 0.235369 0.454715 -5.749420 2.102701 3.486797 -1.429208 -2.448781 3
0.233728 -0.429870 -0.133133 0.861892 0.094796 0.183465 0.305788 | -0.550332 -1.682592 -4.412778 0.402318 5.300691 2.489043 -3.369354 3
0.753300 -0.180421 0.611317 -0.162107 0.606660 0.011365 0.698272 | -3.186143 -1.101010 2.649530 3.285459 0.627110 0.408081 -3.719220 2
0.059242 0.873454 0.101950 0.472415 0.166232 0.564357 0.245421 | 4.712818 -1.308519 2.587952 2.603515 -3.620769 -1.237696 4.496269 2
0.474500 0.601928 0.030636 -0.641556 -0.389217 -0.605881 0.371005 | -1.770067 1.618730 3.944268 2.299006 -1.059109 -0.231503 -5.611724 1
0.893529 0.048166 -0.363451 0.259209 -0.701912 0.081073 0.484795 | -3.617961 1.657812 2.460221 2.119392 0.384794 0.188600 -2.360316 1
0.429240 0.250767 -0.725058 -0.476613 0.109847 0.280854 0.337366 | -0.379473 0.969250 1.536827 0.836408 3.742396 -0.812599 0.000302 0
0.275855 -0.283458 0.831831 -0.389376 0.240605 0.353600 0.117181 | 1.782634 1.180898 5.473680 1.467971 2.878001 -0.839815 -5.475427 2
0.879232 0.441058 0.180047 0.001336 -0.661129 -0.050333 0.406795 | 3.340607 1.063784 -0.645988 2.213452 2.688316 2.311365 2.919103 0
0.323858 -0.098991 -0.041044 -0.940017 -0.437217 0.011070 0.075209 | 4.316746 1.900847 -1.048629 1.351672 -0.865191 1.971309 1.556295 0
0.136759 -0.932594 -0.076848 0.325053 -0.396753 0.411734 0.108779 | -4.507368 1.105024 -5.369818 1.623685 -4.406521 -0.318207 6.178515 3
0.144113 0.342110 0.397265 0.839269 0.400880 0.220686 0.566257 | 5.573678 0.913070 1.894667 1.085301 -6.244071 -0.893059 -2.081942 1
0.166700 0.952880 -0.042067 -0.249923 0.062132 0.474543 0.294002 | 3.535326 -1.900091 -1.072148 1.302158 5.178729 2.029486 -3.764821 3
0.761556 -0.568539 -0.183162 -0.251490 0.357535 0.432778 0.546827 | -2.578722 -1.628830 6.087605 1.868050 1.133578 -0.936586 -2.441633 2
0.142183 -0.426664 0.757874 -0.472620 -0.267762 0.363106 0.334219 | -3.072776 1.462720 4.476646 1.538884 -5.868434 2.350019 3.138474 0
0.887093 0.109000 -0.035902 0.447097 0.386740 -0.448934 0.760743 | -3.993366 -0.752062 -3.146931 2.832994 3.306763 0.872238 1.695299 3
0.611348 -0.601276 -0.368260 -0.359312 0.178053 0.253482 0.290809 | -0.115429 -0.790607 -5.329260 0.228833 -3.846932 1.495225 4.566346 3
0.901711 -0.311674 0.182040 0.237988 -0.186212 -0.193791 0.456490 | 2.428280 1.399667 1.789486 0.622775 -4.866280 2.206207 1.689098 0
0.907931 0.251497 0.268772 -0.200429 -0.286894 0.164579 0.708596 | 3.205890 1.696834 -2.677743 1.277549 -1.201965 1.096702 -2.173997 1
0.249643 -0.696122 -0.415434 0.529629 0.347314 0.114188 0.423093 | 4.614881 -0.407921 -4.558903 1.386310 -6.097556 2.577470 5.069919 3
0.373290 0.431459 -0.495328 -0.655094 -0.488856 0.064494 0.669750 | -5.017346 -0.323183 -4.885866 1.446758 -0.389566 -0.263937 -1.054620 3
0.694228 -0.595215 0.393149 0.095921 0.430035 0.515619 -0.101026 | -2.188609 -2.051268 1.759313 2.987022 3.949028 0.586572 -0.285175 2
0.062524 -0.799644 0.591395 -0.083139 -0.086163 0.472578 -0.002923 | 5.232856 -1.864768 4.795268 3.628550 1.421750 -1.280510 6.060210 2
0.331990 0.393236 0.107918 0.850589 0.112537 -0.139009 0.205774 | 3.122987 -0.781644 -3.694089 -0.052012 -2.446732 3.103113 -2.592625 3
0.498715 -0.728411 -0.415769 -0.218716 0.277269 0.054102 -0.054208 | 5.148475 1.377383 -5.560968 0.654930 0.248256 0.282018 -1.904985 1
0.810823 -0.122449 0.078184 0.566974 -0.037388 0.198913 0.428331 | -5.072158 -1.292689 0.719699 0.031169 3.748720 1.553724 6.258572 0
0.206533 0.466084 -0.610209 0.606428 0.701314 0.039597 0.035125 | -6.108239 1.852555 5.932549 3.036226 -1.106353 1.331243 2.512347 0
0.572671 -0.342949 -0.392598 -0.632693 -0.207729 0.502799 0.173237 | -1.456271 -1.713961 1.056075 3.898126 -3.654497 -1.220434 5.387412 2
0.085667 0.763370 -0.230422 0.597355 0.420073 0.413359 0.686255 | 0.960591 0.931837 3.789973 3.018465 1.244984 1.559193 -5.336994 2
0.129930 0.747872 -0.650966 0.006974 0.163345 -0.213327 0.764646 | -0.322605 0.487652 0.559638 3.408465 -1.699043 2.719718 6.257726 0
0.192644 -0.079186 0.695620 0.687554 0.003693 0.003785 -0.126263 | -0.554095 -1.835154 -2.826387 0.803568 -1.553823 2.142942 -4.119405 3
0.338762 0.391993 0.406016 0.752817 0.520417 0.208188 0.650336 | -2.581517 -0.694867 -1.015863 3.459114 -5.022972 -0.335073 1.510718 3
0.513910 0.680711 -0.317609 0.414311 -0.163248 -0.350648 0.407164 | 5.828402 -1.522076 -1.324799 0.743649 4.397946 0.298470 -6.209063 3
0.119246 0.755710 0.083396 -0.638536 0.000633 0.013878 0.964892 | 2.815715 0.073151 3.672988 2.635752 3.242534 2.171695 3.222683 2
0.538562 -0.735815 -0.324967 0.250846 0.296568 0.071410 0.712547 | 4.231229 0.276305 -4.071612 1.712789 -5.068230 2.353360 0.153583 3
0.063712 0.605241 -0.056418 0.791480 0.415247 -0.386151 0.317967 | -1.840643 1.505721 -4.544673 1.417989 -4.074135 0.127808 -3.690728 1
0.047307 -0.457255 -0.750984 -0.474028 0.651634 0.127312 0.293856 | -0.202209 0.739839 -5.740034 1.695939 0.855054 0.602703 3.723606 0
0.376181 0.675155 -0.362581 0.520757 -0.197667 -0.337511 -0.120606 | 4.780037 1.477336 5.671194 1.100499 -3.657686 1.987396 3.379114 0
0.557129 -0.618909 0.445824 -0.328329 -0.242590 -0.385540 0.568576 | 0.814836 -0.763922 6.203157 3.625118 -1.133224 2.756455 0.559596 2
0.094945 -0.207723 -0.719301 -0.656081 0.467735 -0.136099 0.326978 | -2.585385 -1.534182 -4.870882 1.102736 3.038228 2.927089 -2.688661 3
0.553347 -0.516651 -0.590316 0.280011 -0.622756 0.316017 0.268958 | -1.068546 -1.376843 -1.956711 2.163209 3.915798 0.087805 -3.898390 3
0.819288 -0.170817 -0.504155 -0.213112 -0.559479 0.328529 0.636434 | 5.811033 -0.981456 2.107189 2.732603 6.016545 -0.262194 1.304979 2
0.594103 -0.123227 0.688957 -0.396478 -0.269440 -0.002829 0.735364 | -4.446384 -0.248745 0.926849 1.500243 -3.276277 3.036320 -4.239537 1
0.466024 0.333734 -0.471371 0.670263 0.397796 -0.366483 0.538343 | -0.614782 0.899446 -2.794288 3.535596 4.206167 -1.025550 -1.371926 1
0.288179 -0.527208 -0.020166 -0.799123 0.112903 0.465346 0.706423 | 1.460631 0.690080 -5.793103 2.706970 -5.373337 -1.141326 -1.611571 1
0.452302 0.509856 -0.231744 -0.694093 -0.538249 0.092311 0.045639 | -3.337343 1.873701 2.940000 3.584327 -3.342380 -1.195417 -1.773510 1
0.346504 -0.519808 -0.673137 0.395753 0.214627 -0.060014 0.471693 | -5.785656 -0.527217 5.840043 0.976590 5.962182 2.568033 4.537112 2
0.550722 -0.037422 -0.671033 -0.494994 -0.375656 0.445782 0.435591 | 2.468478 0.275562 6.070992 1.516710 2.941626 0.433499 2.712989 0
0.154052 0.666747 -0.626121 0.373750 -0.237420 -0.560301 -0.127706 | -1.680281 1.597098 -0.473498 2.072328 -4.178956 0.829241 4.406732 0
0.970663 0.207758 -0.016218 -0.119943 0.231955 -0.210523 0.867844 | 3.470902 -0.402801 -4.723238 2.117239 -5.417636 -0.795300 3.668586 3
0.223886 -0.356989 -0.905707 0.046139 -0.465504 0.079188 0.276374 | 3.572777 0.533705 -0.880735 1.351818 3.941321 -0.649753 3.043295 0
0.451119 -0.610993 -0.597238 -0.257849 -0.110206 0.580324 0.596671 | 1.723735 0.593337 -3.076437 3.798150 3.177273 0.801779 -6.084800 3
0.075473 -0.746707 0.544511 -0.374488 0.508719 -0.385442 0.011752 | -3.580598 -1.267166 -3.327920 1.975024 -4.260139 0.189807 5.163347 3
0.127045 0.216084 0.962428 -0.104399 0.199296 -0.170949 0.034560 | -5.487501 1.138216 -0.892132 0.478816 2.395624 0.729933 -4.848585 1
0.477246 0.148938 -0.364895 -0.785433 -0.564051 0.067172 0.741893 | -3.267823 0.988716 -5.916558 3.312607 -2.199518 0.312794 0.075111 3
0.835384 -0.169960 -0.488780 -0.185315 0.015783 0.010538 0.692494 | -4.797251 -1.512741 6.149348 0.754640 -4.688983 1.013097 5.373973 2
0.465333 -0.022134 -0.868321 -0.170274 0.131182 0.124587 0.130319 | -4.472039 -0.157849 -1.350773 0.170235 0.680667 1.079709 -3.177320 1
0.781345 -0.287897 -0.315904 -0.454774 -0.170944 0.544634 0.677245 | 4.998067 -1.061546 -3.000675 3.477968 -2.901332 -0.166452 2.989724 3
0.278691 -0.876009 0.225197 -0.322839 0.040631 0.078569 0.905743 | -2.547539 0.120084 -2.225564 2.919378 5.389335 2.254603 1.192066 0
0.901532 0.173675 0.134065 -0.372967 -0.570801 0.330955 0.204292 | -0.614942 -1.829129 4.216753 3.036485 1.664054 2.166492 -3.575163 2
0.912891 -0.189139 0.032616 -0.360268 -0.162864 -0.595425 0.196105 | -4.411778 -1.982399 1.468231 2.138142 -1.098381 2.087678 1.551217 2
0.742964 0.415525 0.400515 0.339015 0.086506 -0.353182 0.734385 | -1.942628 0.745991 -0.846352 3.461437 5.725726 -1.042910 -5.654899 1
0.553058 0.761771 -0.143524 -0.305341 0.051670 -0.060478 0.389429 | -3.845582 1.947191 -2.443420 0.016155 -0.679277 1.645454 5.583093 0
0.309008 -0.415422 0.776170 -0.359860 0.226688 -0.383276 0.785119 | -0.847190 0.499867 -4.433378 3.402761 -1.489613 1.724466 -4.980633 1
0.268510 0.562966 -0.416024 -0.661738 0.326862 0.569514 0.468977 | -2.368247 -1.167226 3.832442 2.811183 1.007599 1.900347 2.749753 2
0.913022 0.220404 0.342751 0.018319 -0.539756 0.017721 0.552914 | 5.508430 -1.570642 5.240056 1.810514 0.721125 1.554706 2.860598 2
0.100420 -0.263763 0.514716 -0.809575 -0.492953 -0.463813 0.545176 | -2.906484 1.110325 -4.846533 2.393550 -5.610006 1.111993 -0.234467 3
0.825079 0.338728 0.321269 0.318267 -0.404547 0.438156 0.521865 | 5.225182 -1.514568 5.277702 2.509155 -5.104184 2.171259 4.377419 2
0.025043 -0.765386 0.523062 0.374117 -0.271310 0.239651 0.359178 | 2.688552 -0.391819 5.940980 0.437511 -0.418135 0.049340 3.927534 2
0.321895 -0.284669 0.676716 0.597831 0.233795 0.085887 0.314034 | -1.549634 1.083233 -4.754875 0.469640 4.031349 -0.540176 -1.692295 1
0.429497 0.731747 0.529211 0.003791 -0.006436 -0.216948 0.311425 | 1.880086 1.184458 2.657408 -0.063872 0.228864 0.343872 3.210626 0
0.955622 -0.284661 -0.042684 0.062704 0.044652 0.358708 0.829922 | -2.431112 -0.561278 -4.073392 3.697013 4.685761 -0.111319 -1.306153 3
0.523806 0.346052 0.694643 0.351207 0.150266 0.149500 0.284893 | -4.577535 -1.745836 4.995401 -0.158189 3.634853 1.752311 -0.613387 2
0.341336 -0.896547 -0.230733 0.162651 0.000165 -0.650604 0.192280 | -1.174230 1.620212 4.437121 2.547576 -5.137994 2.125180 3.795595 0
0.785921 0.273767 0.008451 -0.554354 -0.364257 -0.051601 0.855695 | -3.559323 0.389852 0.757259 2.411869 -0.923442 -0.750979 5.309359 0
0.501579 -0.593042 0.387205 0.496782 0.367345 0.530095 0.349635 | 0.865214 1.290812 5.769489 2.725928 5.245032 -1.109754 4.406976 0
0.505471 0.478699 -0.480620 0.533246 -0.505548 -0.016322 0.703628 | 3.267493 1.019998 0.984942 3.571078 -5.669668 1.797395 5.531035 0
0.325628 0.807058 0.183802 0.456991 0.252153 -0.302920 0.407823 | -5.969968 -0.655819 5.218240 0.543703 -6.277225 -0.218056 -1.459906 2
